Facility Code,Facility Name,Health Facility Type,Ownership Major Classification,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Latitude,Longitude
DOH000000000047432,CASILAGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,CASILAGAN,0105527029,15.7400398,120.3284912
DOH000000000047431,BOGTONG BOLO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,BOGTONG BOLO,0105527007,15.7518301,120.3254776
DOH000000000047430,CABAYUGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,CABAYUGAN,0105527024,15.7368402,120.3486023
DOH000000000047429,TAKIPAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,TAKIPAN,0105527076,15.7326603,120.3461838
DOH000000000047428,DACAP SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,DACAP SUR,0105508010,16.2308292,119.8003616
DOH000000000047427,DACAP NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,DACAP NORTE,0105508009,16.2482491,119.8134003
DOH000000000047426,CALABENG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,CALABENG,0105508027,16.2350502,119.8348312
DOH000000000047425,DULACAC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,DULACAC,0105503012,16.1406994,119.9234009
DOH000000000047424,STA. MARIA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,SANTA MARIA,0105503032,16.1546993,119.922699
DOH000000000047423,AMANGBANGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,AMANGBANGAN,0105503003,16.1644993,119.9168015
DOH000000000047422,TIEP BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,TIEP,0105508023,16.2362499,119.8602905
DOH000000000047421,MASIDEM BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,MASIDEM,0105508014,16.1959591,119.8783493
DOH000000000047420,TAWIN-TAWIN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,TAWINTAWIN,0105503035,16.1716995,119.9250031
DOH000000000047419,ARWAS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,ARWAS,0105508003,16.2000809,119.865509
DOH000000000047418,SAN MIGUEL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,SAN MIGUEL,0105508020,,
DOH000000000047417,SAN VICENTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,SAN VICENTE,0105508022,,
DOH000000000047416,BANOG SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,BANOG SUR,0105508006,,
DOH000000000047415,BALLAG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,BALLAG,0105508004,,
DOH000000000047414,TIPOR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,TIPOR,0105508024,,
DOH000000000047413,AMBABAAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BANI,010550800,AMBABAAY,0105508001,16.1737595,119.8739929
DOH000000000047412,SIOASIO EAST BHS,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,SIOASIO EAST,0105542018,,
DOH000000000047409,SAN ROQUE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,SAN ROQUE,0105503030,16.1637993,119.9455032
DOH000000000047408,POGO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,POGO,0105503023,16.1676998,119.9554977
DOH000000000047407,SAN ANTONIO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,SAN ANTONIO,0105503041,16.1774006,119.9459991
DOH000000000047406,LANDOC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,LANDOC,0105503038,16.1721001,119.9371033
DOH000000000047405,SAN JOSE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,SAN JOSE,0105503029,16.1793995,119.9572983
DOH000000000047404,LINMANSANGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,LINMANSANGAN,0105503014,16.0837994,119.9932022
DOH000000000047403,MAAWI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,MAAWI,0105503039,16.1061993,119.9555969
DOH000000000047402,QUIBUAR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,QUIBUAR,0105503025,16.0983009,119.9720001
DOH000000000047400,TANGCARANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,TANGCARANG,0105503034,16.1110001,119.9707031
DOH000000000047340,MAGSAYSAY BARANGAY HEALTH CENTER,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,MAGSAYSAY,0105503017,16.1718006,119.9856033
DOH000000000047339,CAYUCAY BARANGAY HEALTH CENTER,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,CAYUCAY,0105503011,16.1903,119.9738998
DOH000000000047338,BALEYADAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,BALEYADAAN,0105503008,16.1942005,119.9828033
DOH000000000047316,SABANGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,SABANGAN,0105503026,16.1594009,120.0080032
DOH000000000047315,PANDAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,PANDAN,0105503040,16.1660004,120.028801
DOH000000000047314,VICTORIA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,VICTORIA,0105503037,16.1660004,120.0675964
DOH000000000047313,POCAL-POCAL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,POCALPOCAL,0105503022,,
DOH000000000047312,BALANGOBONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,BALANGOBONG,0105503004,,
DOH000000000047311,BOLANEY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,BOLANEY,0105503007,,
DOH000000000047310,BISOCOL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,BISOCOL,0105503006,,
DOH000000000047309,BALAYANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,BALAYANG,0105503005,,
DOH000000000047308,TANAYTAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,TANAYTAY,0105503033,,
DOH000000000047307,LUCAP BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,LUCAP,0105503015,,
DOH000000000047306,PALAMIS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF ALAMINOS,0105503000,PALAMIS,0105503019,,
DOH000000000004729,URDANETA CITY HEALTH OFFICE II,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF URDANETA,0105546000,CABULOAN,0105546009,15.9766706,120.6013091
DOH000000000047286,NIBALIW SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,NIBALIW SUR,0105510010,,
DOH000000000047285,NIBALIW NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,NIBALIW NORTE,0105510009,,
DOH000000000047284,CABUAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,CABUAAN,0105510003,,
DOH000000000047283,SINABAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,SINABAAN,0105510018,,
DOH000000000047282,POBLACION WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,POBLACION WEST,0105510013,,
DOH000000000047281,NANDACAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,NANDACAN,0105510007,,
DOH000000000047280,VACANTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,VACANTE,0105510019,,
DOH000000000047279,CACANDONGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,CACANDONGAN,0105510004,,
DOH000000000047278,KETEGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,KETEGAN,0105510017,,
DOH000000000004727,SIOASIO WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,SIOASIO WEST,0105542019,16.041194,120.047598
DOH000000000004724,NIÑOY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,AGUILAR,010550200,NINOY,0105502010,15.864857,120.245867
DOH000000000047206,MALASIQUI RENAL CARE AND DIALYSIS CENTER CORPORATION,Dialysis Clinic,Private,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,CABATLING,0105524022,15.920345,120.42799
DOH000000000004714,SAN NICOLAS MAIN HEALTH CENTER,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN NICOLAS,0105536000,POBLACION WEST,0105536021,16.06929,120.7617
DOH000000000047129,POGO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,POGO,0105510014,,
DOH000000000047128,PRIMICIAS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,PRIMICIAS,0105510016,,
DOH000000000047127,ARTACHO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAUTISTA,0105510000,ARTACHO,0105510001,,
DOH000000000047126,POBLACION SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,POBLACION SUR,0105511053,,
DOH000000000047125,M. H. DEL PILAR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,M. H. DEL PILAR,0105511036,,
DOH000000000047124,MAGSAYSAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,MAGSAYSAY,0105511038,,
DOH000000000047123,CADRE SITE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,CADRE SITE,0105511023,,
DOH000000000047122,ZONE IV BARANGAY HEALTHY STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ZONE IV (POB.),0105511076,,
DOH000000000047121,ZONE III BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ZONE III (POB.),0105511075,,
DOH000000000047120,TOCOC EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,TOCOC EAST,0105511069,,
DOH000000000047119,TOCOC WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,TOCOC WEST,0105511070,,
DOH000000000047118,BANI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BANI,0105511013,,
DOH000000000047117,LIGUE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,LIGUE,0105511035,,
DOH000000000047116,ATAYNAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ATAYNAN,0105511009,,
DOH000000000047115,ZONE V BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ZONE V (POB.),0105511077,,
DOH000000000047114,BALAYBUAYA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BALAYBUAYA,0105511011,,
DOH000000000047113,MACAYOCAYO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,MACAYOCAYO,0105511037,,
DOH000000000047112,BONGATO WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BONGATO WEST,0105511019,,
DOH000000000047111,BUENLAG 1ST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BUENLAG 1ST,0105511021,,
DOH000000000047110,MANGAYAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,MANGAYAO,0105511046,,
DOH000000000047109,MALIMPEC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,MALIMPEC,0105511040,,
DOH000000000047108,DUERA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,DUERA,0105511027,,
DOH000000000047107,BANABAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BANABAN,0105511012,,
DOH000000000047106,NALSIAN NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,NALSIAN NORTE,0105511047,,
DOH000000000047105,NALSIAN SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,NALSIAN SUR,0105511048,,
DOH000000000047104,ZONE VII BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ZONE VII (POB.),0105511079,,
DOH000000000047103,ZONE VI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ZONE VI (POB.),0105511078,,
DOH000000000047102,MAIGPA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,MAIGPA,0105511039,,
DOH000000000047101,BATANGCAOA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BATANGCAWA,0105511014,,
DOH000000000047100,BICAL NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,BICAL NORTE,0105511016,,
DOH000000000047099,ITON BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BAYAMBANG,0105511000,ITON,0105511033,,
DOH000000000047098,THE MEDICAL CITY CLINIC @ SM DAGUPAN,General Clinical Laboratory,Private,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF DAGUPAN,0105518000,HERRERO,0105518013,,
DOH000000000004701,"DAGUPAN DOCTORS-VILLAFLOR MEMORIAL HOSPITAL, INC.",Hospital,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF DAGUPAN,010551800,MAYOMBO,0105518021,16.0375729,120.3470917
DOH000000000046897,BUENLAG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,BUENLAG,0105527013,15.8046675,120.2529984
DOH000000000046896,BANTAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,BANTAY,0105527003,15.7971296,120.2529984
DOH000000000046895,MALUNEC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,NAGUILAYAN EAST,0105527052,15.8096085,120.2665405
DOH000000000046894,NAGUILAYAN EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,NAGUILAYAN EAST,0105527052,15.7639761,120.2990189
DOH000000000046893,TAGAC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,TAGAC,0105527075,15.7590609,120.3020172
DOH000000000046892,OLO CAFABROSAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,OLO CAFABROSAN,0105527058,15.7659731,120.3097458
DOH000000000046891,OLO CAGARLITAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,OLO CAGARLITAN,0105527059,15.7738581,120.3243942
DOH000000000046890,CABARUAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,CABARUAN,0105527022,15.7534885,120.3124924
DOH000000000046889,PACALAT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,PACALAT,0105527061,15.7523203,120.2803192
DOH000000000046888,MALIBONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,MALIBONG,0105527047,15.7648697,120.2760162
DOH000000000046887,NAGUILAYAN WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,NAGUILAYAN WEST,0105527053,15.7582302,120.2914963
